605218.548524, 572831.739797, 
605219.211295, 572836.995693, 
605174.941812, 572847.773241, 
605176.794525, 572844.999843, 
605187.939269, 572862.429278, 
605173.242928, 572846.129589, 
605169.309437, 572841.188963, 
605175.058584, 572847.735377, 
605150.020758, 572806.968120, 
605175.058623, 572847.735384, 
605169.715435, 572850.570398, 
605175.050128, 572847.739393, 
605177.476401, 572847.919035, 
605175.603602, 572838.607408, 
605175.055610, 572847.737374, 
605229.764911, 572846.816705, 
605175.138320, 572847.706690, 
605175.024542, 572847.750530, 
605179.435983, 572851.740034, 
605174.406695, 572854.042216, 
605174.535615, 572847.587101, 
605175.048219, 572847.733807, 
605179.112558, 572845.324367, 
605217.918521, 572870.858741, 
605174.565529, 572846.702084, 
605174.968083, 572847.952958, 
605159.968732, 572846.953162, 
605175.057791, 572847.564681, 
605175.062724, 572847.738342, 
605165.458377, 572847.049909, 
605179.339925, 572816.130900, 
605174.229926, 572847.782611, 
605178.712357, 572843.880880, 
605118.758124, 572757.609493, 
605176.997757, 572847.445059, 
605175.592799, 572845.705852, 
605174.950040, 572847.693890, 
605174.376414, 572851.641014, 
605174.994072, 572846.584361, 
605176.080086, 572845.133931, 
605176.496920, 572845.286600, 
605177.005533, 572848.352376, 
605175.067953, 572847.685630, 
605183.771133, 572844.105871, 
605158.541223, 572888.539722, 
605132.057119, 572851.198790, 
605178.817880, 572848.514959, 
605140.470761, 572886.089490, 
605175.058759, 572847.735706, 
605175.065770, 572846.791389, 
605176.453173, 572849.840752, 
605115.411288, 572928.573459, 
604853.192207, 572590.985120, 
605175.058380, 572847.734058, 
605172.177884, 572868.132077, 
605174.957148, 572848.638420, 
605202.729511, 572845.049767, 
605176.487796, 572851.839314, 
605154.535585, 572892.251033, 
605191.429016, 572856.777409, 
605291.614750, 572792.973975, 
605201.040376, 572847.796570, 
605123.078231, 572840.698685, 
605173.133802, 572839.246682, 
605175.185368, 572847.762324, 
605181.948303, 572838.931572, 
605175.058320, 572847.735015, 
605173.053903, 572773.477552, 
605175.275714, 572835.650092, 
605171.627792, 572831.355300, 
605175.516620, 572845.963225, 
605172.647613, 572833.567321, 
605186.375890, 572803.006422, 
605172.689496, 572870.778768, 
605175.045130, 572847.766746, 
605041.423896, 572800.292906, 
605175.060106, 572847.735549, 
605169.058868, 572873.187124, 
605175.257541, 572850.083627, 
605172.649956, 572846.657914, 
605178.588503, 572835.224615, 
605177.054730, 572848.938895, 
605175.058331, 572847.735662, 
605202.845726, 572964.871794, 
605175.009556, 572847.823884, 
605160.578804, 572842.182197, 
605190.936509, 572831.711373, 
605177.048539, 572838.638103, 
605149.695479, 572939.980980, 
605174.418226, 572850.516686, 
605175.058918, 572847.734254, 
605175.312405, 572852.363104, 
605175.101746, 572847.726750, 
605169.663096, 572846.959561, 
605179.435554, 572830.960999, 
605175.059018, 572847.734196, 
605175.235997, 572848.329036, 
605190.126770, 572849.964895, 
605175.060761, 572847.732752, 
605158.768220, 572842.549562, 
605276.119099, 572911.451387, 
605592.512434, 572963.378831, 
605175.058355, 572847.735193, 
605176.788016, 572852.674455, 
605180.734851, 572786.470128, 
605175.057613, 572847.735749, 
605143.464862, 572857.062167, 
605136.037721, 572846.182277, 
605164.530323, 572843.821743, 
605276.147820, 572842.767695, 
605175.058283, 572847.734940, 
605175.060000, 572847.733747, 
605166.296489, 572873.688751, 
605177.757470, 572835.855231, 
605166.524192, 572840.259828, 
605174.914039, 572847.652007, 
605175.046103, 572847.730155, 
605175.061054, 572847.725605, 
605174.314832, 572846.916664, 
605168.959913, 572872.718650, 
605176.536714, 572835.198068, 
605615.223779, 572987.986542, 
605156.848415, 572786.989982, 
605086.995172, 572839.919748, 
605208.654055, 572855.575956, 
605175.062469, 572847.735833, 
605175.058450, 572847.734528, 
605174.525049, 572847.666695, 
605175.459218, 572848.291939, 
605236.366030, 572979.753278, 
604901.999681, 573179.305098, 
605142.429586, 572868.311387, 
605174.693909, 572848.372891, 
605173.532016, 572847.307578, 
605123.726650, 572819.789013, 
605191.710138, 572848.805026, 
605172.699130, 572864.668654, 
605159.685457, 572842.826492, 
605179.592100, 572862.450837, 
605175.638248, 572847.917770, 
605163.009659, 572843.725225, 
605190.551746, 572828.480546, 
605157.268539, 572845.809121, 
605167.980901, 572888.904633, 
605175.130684, 572845.532420, 
605175.058744, 572847.734357, 
605174.391081, 572851.640649, 
605174.867596, 572847.885665, 
605177.233690, 572840.730824, 
605175.058498, 572847.733451, 
605175.058087, 572847.734647, 
605203.777698, 572845.516553, 
605174.870634, 572848.026987, 
605231.543938, 572862.412987, 
605171.223904, 572835.312450, 
617520.961016, 399267.796221, 
605175.275671, 572848.842667, 
605189.885335, 572794.566368, 
605175.043662, 572847.718317, 
605187.025287, 572854.404023, 
605161.390032, 572906.503327, 
605164.495380, 572848.048034, 
605155.905883, 572846.613117, 
605184.625205, 572851.956336, 
605154.859177, 572829.475595, 
605165.012992, 572849.501381, 
605224.116602, 572884.616026, 
605220.533792, 572846.491567, 
605171.931022, 572831.839481, 
605175.417371, 572865.344745, 
605176.031840, 572849.320291, 
605174.158492, 572830.104091, 
605164.370129, 572854.390743, 
605174.550069, 572842.863848, 
605175.058912, 572847.734259, 
605135.575868, 572839.218242, 
605172.166437, 572845.181120, 
605197.061540, 572855.490308, 
605170.070933, 572836.581487, 
605168.561690, 572839.470463, 
605286.802705, 572825.899890, 
605175.398464, 572845.962372, 
605184.163619, 572837.234378, 
605173.942519, 572883.780182, 
605185.827876, 572867.754344, 
605170.656483, 572847.928154, 
605175.058120, 572847.735357, 
605175.070847, 572847.750238, 
605171.381311, 572900.473697, 
605173.886830, 572839.961952, 
605178.896453, 572846.654724, 
605545.452581, 573169.079418, 
605175.736869, 572847.482178, 
605175.166026, 572847.722199, 
605164.020735, 572849.811116, 
605167.316529, 572874.157866, 
605176.681697, 572996.782492, 
605173.423623, 572847.839254, 
605180.597401, 572848.865400, 
605175.236388, 572847.763669, 
605174.595211, 572847.974465, 
605175.064608, 572847.745654, 
605175.059799, 572847.734873, 
605168.053404, 572882.982354, 
605261.369749, 572857.099463, 
605175.034866, 572847.762517, 
605174.931658, 572848.736276, 
605180.043752, 572867.769958, 
617481.645286, 399301.971593, 
605175.112985, 572847.732385, 
605171.617477, 572847.135872, 
605174.821920, 572850.013557, 
605174.772994, 572846.867863, 
605175.065717, 572847.795478, 
605171.656368, 572847.186785, 
605175.250220, 572843.119716, 
605175.059139, 572847.734487, 
605175.060090, 572847.736913, 
605220.218331, 572846.071879, 
605171.542179, 572846.651455, 
605174.960451, 572847.777414, 
605175.088569, 572847.743294, 
605175.056964, 572847.737646, 
605182.661386, 572831.812018, 
605174.667063, 572849.065375, 
605160.304561, 572870.770101, 
605217.425622, 572878.012175, 
617417.656993, 399338.299982, 
605177.915487, 572823.526693, 
605165.785372, 572846.443036, 
605177.543487, 572848.374307, 
605174.326752, 572848.418545, 
605096.823538, 572912.211174, 
605163.835211, 572902.629520, 
605185.071423, 572840.560674, 
605201.061690, 572891.980988, 
605175.290331, 572847.284035, 
605189.563671, 572848.068417, 
605072.354378, 572875.893170, 
605173.733640, 572834.160434, 
605108.401816, 572839.955344, 
605206.699800, 572816.318945, 
605176.096873, 572847.181301, 
605176.475191, 572848.574373, 
605167.651386, 572910.365742, 
605145.012126, 572849.890137, 
605176.072376, 572858.317709, 
605555.029638, 573017.032681, 
605204.576714, 572852.890799, 
605130.293164, 572867.688381, 
605232.011060, 572840.693369, 
605182.512641, 572851.154795, 
605308.468949, 572812.637328, 
605107.570402, 572856.537065, 
605084.780573, 572823.499738, 
605137.608868, 572871.595098, 
605314.392298, 572894.034280, 
605172.227620, 572851.978371, 
605629.486527, 573045.422413, 
605175.190694, 572848.258673, 
605153.570279, 572845.163262, 
605170.030992, 572860.176352, 
605173.945111, 572847.057834, 
605188.135905, 572809.531963, 
