664159.000000, 550946.000000, 
665845.000000, 557965.000000, 
597095.530435, 575562.829989, 
618600.000000, 551446.000000, 
635690.000000, 608046.000000, 
588100.000000, 557588.000000, 
582015.000000, 546191.000000, 
604627.018968, 574597.683983, 
572029.000000, 518313.000000, 
604627.678127, 574597.731144, 
577728.000000, 587566.000000, 
602013.000000, 574722.000000, 
627968.000000, 574625.000000, 
607269.000000, 536961.000000, 
603145.000000, 574795.000000, 
671919.000000, 571761.000000, 
612184.000000, 570393.000000, 
600032.000000, 575310.000000, 
627912.000000, 593892.000000, 
601967.000000, 604428.000000, 
591851.000000, 569051.000000, 
601444.000000, 572693.000000, 
629718.000000, 558104.000000, 
661430.000000, 603567.000000, 
597551.000000, 556737.000000, 
601182.000000, 582584.000000, 
562704.000000, 570596.000000, 
605107.000000, 563429.000000, 
607214.000000, 575069.000000, 
568824.000000, 570203.000000, 
612485.000000, 518009.000000, 
589244.000000, 573777.000000, 
625579.000000, 551084.000000, 
560237.000000, 500154.000000, 
626224.000000, 569687.000000, 
610666.000000, 551701.000000, 
597428.000000, 569940.000000, 
600630.384152, 599539.988057, 
604168.000000, 555003.000000, 
613871.000000, 550423.000000, 
617310.000000, 551945.000000, 
625728.000000, 579460.000000, 
606300.000000, 566708.000000, 
638559.000000, 558807.000000, 
582176.000000, 630383.000000, 
544056.000000, 577786.000000, 
631297.000000, 578351.000000, 
561574.000000, 621747.000000, 
604716.637215, 574651.616549, 
605284.000000, 556134.000000, 
617910.000000, 592293.000000, 
555904.000000, 640401.000000, 
526559.000000, 509417.000000, 
603849.000000, 572396.000000, 
598634.000000, 619900.000000, 
603359.000000, 589262.000000, 
657455.000000, 567754.000000, 
614279.000000, 599251.000000, 
578496.000000, 631434.000000, 
645171.000000, 595209.000000, 
688015.000000, 533535.000000, 
656477.000000, 573007.000000, 
540029.000000, 563888.000000, 
597418.000000, 538362.000000, 
613545.000000, 574733.000000, 
628696.000000, 542447.000000, 
604088.993792, 574297.403897, 
603126.000000, 497987.000000, 
605850.000000, 533310.000000, 
596179.000000, 529556.000000, 
610330.000000, 552628.000000, 
598184.000000, 531473.000000, 
620438.000000, 511694.000000, 
600202.000000, 622079.000000, 
603021.000000, 577991.000000, 
515612.000000, 540643.000000, 
606548.000000, 574376.000000, 
593490.000000, 623110.000000, 
607084.000000, 595500.000000, 
583728.000000, 563146.000000, 
616044.000000, 533807.000000, 
624452.000000, 584622.000000, 
604398.279159, 574471.016412, 
625709.000000, 660145.000000, 
601376.000000, 579831.000000, 
565148.000000, 557305.000000, 
639418.000000, 537903.000000, 
612799.000000, 537497.000000, 
583653.000000, 652182.000000, 
599808.000000, 596484.000000, 
605175.450195, 573289.394955, 
606738.000000, 601356.000000, 
611044.000000, 571814.000000, 
575440.000000, 568511.000000, 
616329.000000, 529516.000000, 
605927.000000, 572533.000000, 
609286.000000, 586782.000000, 
647354.000000, 579190.000000, 
606929.000000, 571420.000000, 
562920.000000, 559223.000000, 
680357.000000, 620811.000000, 
707100.000000, 601463.000000, 
604339.145911, 574410.153616, 
614917.000000, 600946.000000, 
611508.000000, 503220.000000, 
604074.501886, 574306.465713, 
551740.000000, 588768.000000, 
546031.000000, 570429.000000, 
569197.000000, 559307.000000, 
688712.000000, 568754.000000, 
604088.153833, 574294.349605, 
606809.000000, 572101.000000, 
588597.000000, 622592.000000, 
613840.000000, 534167.000000, 
576263.000000, 547239.000000, 
597077.000000, 568196.000000, 
601339.000000, 571609.000000, 
606011.000000, 569426.000000, 
593398.000000, 559764.000000, 
593166.000000, 622725.000000, 
609796.000000, 532982.000000, 
712648.000000, 607541.000000, 
585048.000000, 505097.000000, 
525967.000000, 565687.000000, 
660327.000000, 585901.000000, 
607604.000000, 573951.000000, 
604009.550349, 573538.162972, 
591484.000000, 571087.000000, 
613868.000000, 585089.000000, 
645464.000000, 660478.000000, 
538571.000000, 654649.000000, 
555429.000000, 604551.000000, 
597620.000000, 586226.000000, 
586097.000000, 567445.000000, 
545235.000000, 539822.000000, 
649088.000000, 575733.000000, 
599123.000000, 616977.000000, 
563763.000000, 559454.000000, 
617717.000000, 613939.000000, 
618869.000000, 577243.000000, 
567188.000000, 560044.000000, 
636628.000000, 533309.000000, 
560362.000000, 567914.000000, 
595014.000000, 632844.000000, 
605876.000000, 550640.000000, 
604041.864370, 573528.036192, 
600630.615848, 599540.011943, 
596891.000000, 579476.000000, 
614943.000000, 540976.000000, 
604415.000000, 571400.000000, 
603845.853893, 573585.975933, 
658199.000000, 568743.000000, 
598759.000000, 582942.000000, 
671269.000000, 590258.000000, 
593317.000000, 534085.000000, 
657985.000000, 453405.000000, 
608557.000000, 590278.000000, 
623004.000000, 508050.000000, 
601900.000000, 569391.000000, 
641031.000000, 593074.000000, 
589658.000000, 640498.000000, 
567565.000000, 573952.000000, 
559078.000000, 570088.000000, 
639431.000000, 588155.000000, 
566609.000000, 537592.000000, 
568570.000000, 579335.000000, 
660650.000000, 615038.000000, 
667639.000000, 571164.000000, 
596796.000000, 529933.000000, 
606111.000000, 617846.000000, 
616060.000000, 590779.000000, 
602873.000000, 527864.000000, 
571334.000000, 594145.000000, 
602167.000000, 543919.000000, 
605174.549805, 573289.605045, 
546640.000000, 560043.000000, 
585195.000000, 555011.000000, 
651740.000000, 589474.000000, 
589112.000000, 536573.000000, 
582057.000000, 543124.000000, 
690968.000000, 555952.000000, 
609030.000000, 552436.000000, 
632125.000000, 541413.000000, 
603445.000000, 630598.000000, 
628264.000000, 616214.000000, 
577242.000000, 574073.000000, 
604137.284323, 574348.716965, 
607911.000000, 576556.000000, 
600665.000000, 638890.000000, 
600117.000000, 539079.000000, 
631182.000000, 565466.000000, 
695646.000000, 652231.000000, 
619445.000000, 567491.000000, 
613191.000000, 571942.000000, 
567428.000000, 580005.000000, 
590583.000000, 623314.000000, 
606289.000000, 670243.000000, 
585175.000000, 574133.000000, 
634967.000000, 579020.000000, 
614615.000000, 574437.000000, 
593061.000000, 579188.000000, 
606933.000000, 576409.000000, 
606587.000000, 573873.000000, 
594084.000000, 629464.000000, 
683697.000000, 581516.000000, 
601530.000000, 577183.000000, 
603055.000000, 589818.000000, 
616561.000000, 619007.000000, 
607463.000000, 477085.000000, 
